_id;PropertyID;PropType;taxkey;Address;CondoProject;District;nbhd;Style;Extwall;Stories;Year_Built;Rooms;FinishedSqft;Units;Bdrms;Fbath;Hbath;Lotsize;Sale_date;Sale_price
3157;183916;Residential;3461907000;1418-1420 N 54TH ST;;10;2600;Dplx Bungalow;Aluminum/Vinyl;2,0;1923;10;2350;2;4;2;0;5280;2023-02-03;275000,00
3158;183974;Residential;3469897000;1915 N 53RD ST;;10;2540;Colonial;Stucco;2,0;1920;8;1710;1;3;1;1;4000;2023-12-21;246000,00
3159;184016;Residential;3469940000;5406-5408 W LLOYD ST;;10;2540;Duplex O/S;Aluminum/Vinyl;2,0;1920;12;2643;2;6;2;0;4800;2023-02-09;140000,00
3160;184063;Residential;3469987000;2186 N 53RD ST;;10;2540;Milwaukee Bungalow;Brick;1;1919;8;2256;1;5;1;1;6840;2023-03-27;315000,00
3161;184134;Residential;3470059000;1928 N 49TH ST;;10;2540;Colonial;Aluminum/Vinyl;2,0;1911;8;1880;1;4;2;0;4800;2023-10-19;180000,00
3162;184188;Residential;3470113000;1759 N HI MOUNT BL;;10;2580;Colonial;Brick;2,0;1915;11;3374;1;6;2;3;8100;2023-08-28;450000,00
3163;184231;Residential;3470306000;2227--A N 47TH ST;;15;2520;Duplex O/S;Aluminum/Vinyl;2,0;1910;10;2073;2;6;2;0;3390;2023-12-28;154900,00
3164;184242;Residential;3470317000;2216 N 48TH ST;;15;2520;Res O/S A & 1/2;Aluminum/Vinyl;1,5;1912;8;1516;1;5;2;0;3390;2023-03-02;260000,00
3165;184326;Residential;3470462000;2177-2179 N 47TH ST;;15;2520;Duplex O/S;Brick;2,0;1909;12;2864;2;6;2;0;4800;2023-04-28;281600,00
3166;184354;Residential;3470490000;2162-2164 N 48TH ST;;15;2520;Dplx Bungalow;Aluminum/Vinyl;2,0;1910;12;2580;2;6;2;0;3600;2023-03-17;157000,00
3167;184357;Residential;3470493000;2178-2180 N 48TH ST;;15;2520;Dplx Bungalow;Aluminum/Vinyl;2,0;1910;10;2586;2;4;2;0;4200;2023-07-28;190000,00
3168;184367;Residential;3470503000;2017-2019 N 48TH ST;;10;2540;Dplx Bungalow;Aluminum/Vinyl;2,0;1912;12;2644;2;6;2;0;4760;2023-07-31;270000,00
3169;184404;Residential;3470540000;2022-2024 N 48TH ST;;10;2540;Dplx Bungalow;Aluminum/Vinyl;2,0;1914;12;2699;2;6;2;0;4800;2023-08-29;262000,00
3170;184410;Residential;3470546000;1837-1839 N 47TH ST;;10;2540;Dplx Bungalow;Wood;2,0;1915;12;2710;2;6;2;0;4800;2023-02-03;279900,00
3171;184433;Residential;3470569000;1802-1804 N 48TH ST;;10;2540;Triplex;Aluminum/Vinyl;2,0;1913;13;2802;2;5;3;0;3600;2023-06-07;318000,00
3172;184441;Residential;3470577000;1837-1839 N 48TH ST;;10;2540;Dplx Bungalow;Stucco;2,0;1914;12;3600;2;6;3;0;4200;2023-08-04;381000,00
3173;184445;Residential;3470581000;1817 N 48TH ST;;10;2540;Res O/S A & 1/2;Stucco;1,5;1915;7;2438;1;4;2;0;4800;2023-05-16;360000,00
3174;184485;Residential;3470810000;2159 N SHERMAN BL;;15;2500;Res O/S A & 1/2;Stucco;1,5;1909;9;2752;1;4;2;1;5625;2023-04-13;280000,00
3175;184565;Residential;3471059000;2226 N 51ST ST;;15;2540;Milwaukee Bungalow;Aluminum/Vinyl;1;1920;12;1554;1;7;2;0;4440;2023-06-02;255000,00
3176;184586;Residential;3471080000;2112 N 51ST ST;;15;2540;Milwaukee Bungalow;Aluminum/Vinyl;1;1917;6;1193;1;3;1;0;4320;2023-09-21;240000,00
3177;184604;Residential;3471098000;2131 N 49TH ST;;15;2540;Milwaukee Bungalow;Asphalt/Other;1;1918;7;1551;1;4;1;0;5400;2023-04-26;170000,00
3178;184617;Residential;3471111000;2173-2175 N 48TH ST;;15;2520;Dplx Bungalow;Aluminum/Vinyl;2,0;1912;12;2412;2;4;2;0;4760;2023-04-07;114000,00
3179;184682;Residential;3480018000;3522-3526 W SARNOW ST;;15;2380;Townhouse;Brick;2,0;1911;16;3672;2;8;2;2;4400;2023-06-23;102000,00
3180;184683;Residential;3480019000;1800-1802 N 36TH ST;;15;2380;Duplex O/S;Aluminum/Vinyl;2,0;1901;12;2320;2;6;2;0;2948;2023-02-15;40000,00
3181;184768;Residential;3480246000;2009 N 37TH ST;;15;2380;Res O/S 2sty +;Aluminum/Vinyl;2,0;1903;7;1909;1;4;1;2;3600;2023-03-28;125000,00
3182;265002;Residential;3480271100;2026-2028 N 39TH ST;;15;2380;Dplx Bungalow;Aluminum/Vinyl;2,0;1922;12;2584;2;4;2;0;7200;2023-05-15;151000,00
3183;184810;Residential;3480294000;1930 N 39TH ST;;15;2380;Duplex O/S;Aluminum/Vinyl;1;1902;8;1569;2;3;2;0;3600;2023-12-12;60000,00
3184;184832;Residential;3480318000;1920-1922 N 38TH ST;;15;2380;Duplex O/S;Aluminum/Vinyl;2,0;1909;12;2526;2;6;2;0;6240;2023-02-14;66200,00
3185;184866;Residential;3480353000;1944 N 37TH ST;;15;2380;Res O/S A & 1/2;Aluminum/Vinyl;1,5;1902;7;1424;1;3;1;0;3600;2023-08-04;135000,00
3186;184918;Residential;3480450000;2229-2231 N 40TH ST;;15;2380;Duplex O/S;Aluminum/Vinyl;2,0;1905;12;2306;2;6;2;0;3600;2023-12-07;109000,00
3187;184934;Residential;3480466000;2226 N 42ND ST;;15;2380;Colonial;Aluminum/Vinyl;2,0;2015;0;1327;1;3;2;0;3600;2023-10-06;185000,00
3188;184938;Residential;3480470100;2208-2210 N 42ND ST;;15;2380;Dplx Bungalow;Aluminum/Vinyl;2,0;1916;12;2709;2;6;2;0;7200;2023-07-13;143000,00
3189;184946;Residential;3480479000;2229-2231 N 41ST ST;;15;2380;Duplex O/S;Wood;2,0;1912;10;2346;2;4;2;0;3600;2023-02-02;45000,00
3190;184948;Residential;3480481000;2239 N 41ST ST;;15;2380;Colonial;Aluminum/Vinyl;2,0;2013;6;1280;1;3;2;0;3720;2023-01-18;131000,00
3191;185019;Residential;3480557000;2168 N 42ND ST;;15;2380;Res O/S A & 1/2;Asphalt/Other;1,5;1906;7;1491;1;3;1;0;3600;2023-11-06;54000,00
3192;185082;Residential;3480626000;2174-2176 N 40TH ST;;15;2380;Duplex O/S;Asphalt/Other;2,0;1910;12;2570;2;6;2;0;3600;2023-05-15;129900,00
3193;185084;Residential;3480703100;2035 N 39TH ST;;15;2380;Res O/S 2sty +;Aluminum/Vinyl;2,0;1904;10;1978;1;5;1;0;9000;2023-04-25;86000,00
3194;265097;Residential;3480727100;2007-2009 N 40TH ST;;15;2380;Dplx Bungalow;Aluminum/Vinyl;2,0;1910;12;2206;2;4;2;1;8100;2023-12-26;95000,00
3195;260731;Residential;3480939100;2223 N 36TH ST;;15;2380;Res O/S 2sty +;Aluminum/Vinyl;2,0;1900;9;2526;1;5;2;1;7200;2023-06-09;195000,00
3196;185193;Residential;3480952000;2236-2238 N 38TH ST;;15;2380;Colonial;Aluminum/Vinyl;2,0;2015;0;1504;1;4;2;0;4800;2023-10-31;190000,00
3197;185317;Residential;3481081000;2108 N 37TH ST;;15;2380;Res O/S 2sty +;Aluminum/Vinyl;2,0;1922;8;1504;1;4;1;1;3600;2023-03-27;62000,00
3198;185364;Residential;3481202100;3723-3725 W SARNOW ST;;15;2380;Duplex O/S;Aluminum/Vinyl;2,0;1887;11;2446;2;5;2;0;9600;2023-01-19;60000,00
3199;185376;Residential;3481215000;3802 W ROBERTS ST;;15;2380;Dplx Bungalow;Wood;1,5;1922;8;2137;2;4;2;1;4560;2023-06-27;165000,00
3200;185400;Residential;3481239000;3907 W ROBERTS ST;;15;2380;Milwaukee Bungalow;Aluminum/Vinyl;1;1923;6;1297;1;3;1;0;4356;2023-07-03;84000,00
3201;185437;Residential;3481411000;1842-1844 N 39TH ST;;15;2380;Duplex O/S;Asphalt/Other;2,0;1910;12;2627;2;6;2;0;3960;2023-05-30;93975,00
3202;185447;Residential;3481422000;1845-1847 N 39TH ST;;15;2380;Duplex O/S;Asphalt/Other;2,0;1910;12;2995;2;6;2;0;4800;2023-02-24;100000,00
3203;185488;Residential;3481642000;2123 N 41ST ST;;15;2380;Colonial;Aluminum/Vinyl;2,0;2014;8;1391;1;4;2;0;3600;2023-03-20;150500,00
3204;265099;Lg Apartment;3490247100;2237-2239 N 33RD ST;;15;6700;AP1 (Conventional Apt with 4-6 Units);Alum/Vynyl Siding;2,0;1904;NULL;2879;4;NULL;0;0;7200;2023-06-23;132500,00
3205;266145;Residential;3490289110;2142 N 35TH ST;;15;2400;Res O/S 2sty +;Aluminum/Vinyl;2,0;1900;NULL;2017;1;NULL;1;1;10800;2023-04-04;165900,00
3206;185718;Residential;3490587000;2201-2203 N 32ND ST;;15;2400;Duplex O/S;Asphalt/Other;2,0;1896;12;2710;2;7;2;0;4636;2023-12-27;110000,00
3207;185837;Residential;3490948000;1825 N 28TH ST;;15;2420;Duplex O/S;Wood;1,5;1899;12;1887;2;6;2;0;5400;2023-10-24;115000,00
3208;185875;Residential;3491023100;2153-2155 N 29TH ST;;15;2420;Duplex O/S;Aluminum/Vinyl;2,0;1908;10;2104;2;4;2;0;7200;2023-02-03;140000,00
3209;185901;Residential;3491121100;2212 N 28TH ST;;15;2420;Res O/S A & 1/2;Brick;1,5;1911;9;2677;1;4;2;0;2479;2023-05-27;150000,00
3210;185940;Residential;3491172000;2104-2106 N 29TH ST;;15;2420;Duplex O/S;Aluminum/Vinyl;2,0;1907;10;2702;2;4;2;0;3600;2023-10-27;68500,00
3211;260736;Residential;3491562100;1937-1939 N 33RD ST;;15;2400;Duplex O/S;Aluminum/Vinyl;2,0;1902;13;2590;2;6;2;0;10800;2023-06-12;69561,00
3212;186024;Lg Apartment;3491570000;1901-1903 N 33RD ST;;15;6700;AP1 (Conventional Apt with 4-6 Units);Alum/Vynyl Siding;2,0;1898;NULL;3697;4;NULL;0;0;4800;2023-12-14;50000,00
3213;186038;Residential;3491592000;1909-1911 N 32ND ST;;15;2400;Duplex O/S;Wood;2,0;1904;10;2778;2;4;2;0;3600;2023-01-19;35000,00
3214;186039;Residential;3491593000;1905 N 32ND ST;;15;2400;Duplex O/S;Aluminum/Vinyl;1,5;1898;10;2281;2;2;2;0;2400;2023-03-24;57000,00
3215;186039;Residential;3491593000;1905 N 32ND ST;;15;2400;Duplex O/S;Aluminum/Vinyl;1,5;1898;10;2281;2;2;2;0;2400;2023-09-05;78500,00
3216;186170;Residential;3492115000;2222-2224 N 29TH ST;;15;2420;Duplex O/S;Aluminum/Vinyl;2,0;1895;10;2322;2;4;2;0;3360;2023-06-08;120000,00
3217;186203;Residential;3492407000;1738 N 33RD ST;;15;2400;Duplex O/S;Wood;2,0;1906;11;2052;2;6;2;0;3108;2023-04-19;80000,00
3218;186238;Lg Apartment;3492725000;2724-2732 W LISBON AV;;15;6975;Subsidized/Affordable Housing;Brick;3;2010;NULL;44052;25;NULL;0;0;32339;2023-04-07;800000,00
3219;186292;Residential;3500313100;1938 N 24TH ST;;15;3000;Res O/S A & 1/2;Aluminum/Vinyl;1,5;1890;7;1337;1;2;1;0;5445;2023-12-06;37000,00
3220;265655;Residential;3500358100;2208 W VINE ST;;15;3000;Res O/S A & 1/2;Aluminum/Vinyl;1;1890;NULL;1562;1;NULL;1;0;8777;2023-11-13;112000,00
3221;186343;Residential;3500515100;2036 N 22ND ST;;15;3000;Res O/S 2sty +;Aluminum/Vinyl;2,0;1907;9;1398;1;6;1;0;4800;2023-02-27;41000,00
3222;186402;Residential;3501006000;2115 W BROWN ST;;15;3000;Cottage;Aluminum/Vinyl;2,0;1890;10;1404;1;4;2;0;3220;2023-04-28;75000,00
3223;186534;Residential;3501728110;2100-2102 W VINE ST;;15;3000;Colonial;Aluminum/Vinyl;2,0;2002;8;2039;1;4;2;1;6038;2023-08-11;275000,00
3224;186616;Residential;3502072100;2222 N 25TH ST;;15;3000;Res O/S A & 1/2;Aluminum/Vinyl;1,5;1890;7;1612;1;4;1;0;7650;2023-06-09;149900,00
3225;186673;Residential;3502215000;2454 W LLOYD ST;;15;3000;Cottage;Wood;1;1893;4;560;1;2;1;0;3480;2023-08-25;20000,00
3226;264746;Residential;3502401100;2428-2432 W BROWN ST;;15;3000;Res O/S A & 1/2;Aluminum/Vinyl;1;1891;6;1220;1;3;1;0;6048;2023-07-27;55000,00
3227;186738;Residential;3502404112;2414 W BROWN ST;;15;3000;Duplex O/S;Aluminum/Vinyl;2,0;1908;10;2194;2;4;2;0;3780;2023-12-29;50000,00
3228;186827;Residential;3503290000;2102 W WALNUT ST;;15;3000;Colonial;Aluminum/Vinyl;2,0;2001;9;2392;1;3;3;1;7044;2023-09-27;297000,00
3229;186905;Residential;3503541000;1934 N 22ND ST;;15;3000;Colonial;Aluminum/Vinyl;2,0;2001;7;1675;1;3;3;1;8494;2023-06-09;255000,00
3230;186927;Residential;3503631100;1935 N 22ND ST;;15;3000;Colonial;Aluminum/Vinyl;2,0;2002;7;2391;1;4;2;1;7152;2023-06-20;199900,00
3231;186934;Residential;3503644000;2024 N 25TH ST;;15;3000;Colonial;Aluminum/Vinyl;2,0;2002;6;1184;1;3;1;0;4551;2023-11-14;135000,00
3232;186949;Residential;3503731000;2618 W VINE ST;;15;3000;Colonial;Aluminum/Vinyl;2,0;2003;5;1152;1;3;1;0;5400;2023-06-20;140000,00
3233;186969;Residential;3503821000;2408 W BROWN ST;;15;3000;Colonial;Aluminum/Vinyl;2,0;2003;6;1394;1;4;1;1;6045;2023-07-06;115000,00
3234;187065;Residential;3510791000;1916 W BROWN ST;;15;3000;Cottage;Aluminum/Vinyl;1;1885;4;768;1;2;1;0;4760;2023-12-29;87500,00
3235;187107;Residential;3511608100;1821-1823 N 19TH ST;;15;3000;Duplex O/S;Aluminum/Vinyl;2,0;1902;13;2734;2;6;2;0;8125;2023-12-14;100000,00
3236;187179;Residential;3512156000;2143-2145 N 17TH ST;;15;3000;Dplx Bungalow;Aluminum/Vinyl;2,0;1923;12;2542;2;6;2;0;6000;2023-02-14;139600,00
3237;187208;Residential;3512617000;2150 N 18TH ST;;15;3000;Res O/S 2sty +;Aluminum/Vinyl;2,0;1890;6;1848;1;4;1;1;3600;2023-10-31;78000,00
3238;187285;Residential;3513525000;1835-1837 N 18TH ST;;15;3000;Duplex O/S;Aluminum/Vinyl;2,0;1900;10;2172;2;4;2;0;3125;2023-10-10;50000,00
3239;187332;Residential;3513771000;1935 W VINE ST;;15;3000;Colonial;Aluminum/Vinyl;2,0;2000;7;1604;1;3;2;1;7371;2023-10-26;215000,00
3240;187334;Residential;3513781000;1530 W FOND DU LAC AV;;15;3000;Colonial;Aluminum/Vinyl;2,0;2002;6;1764;1;3;2;1;6684;2023-07-10;240000,00
3241;187539;Residential;3521879100;2009 N 15TH ST;;15;3000;Cottage;Aluminum/Vinyl;1;1891;6;1066;1;2;2;0;4050;2023-08-25;166900,00
3242;187581;Residential;3521976100;2228 N 15TH ST;;15;3000;Colonial;Aluminum/Vinyl;2,0;2005;9;2240;1;4;2;1;8550;2023-03-17;235000,00
3243;187751;Condominium;3522892000;1851 N DR WILLIAM FINLAYSON ST, Unit 1851;RESERVOIR HILL TOWNHOMES;6;5896;Condo Townhouse;;3;2007;6;2512;1;2;2;1;0;2023-12-22;410000,00
3244;187770;Residential;3530106111;2222 N HUBBARD ST;;6;2910;Multiple Residential Bldgs;Aluminum/Vinyl;1,5;1885;20;2887;3;11;3;0;12292;2023-05-04;263000,00
3245;187771;Residential;3530109100;2210 N HUBBARD ST;;6;2910;Res O/S A & 1/2;Aluminum/Vinyl;1,5;1900;6;1266;1;3;2;0;6300;2023-06-02;235000,00
3246;187773;Residential;3530111100;2204 N HUBBARD ST;;6;2910;Res O/S A & 1/2;Aluminum/Vinyl;1,5;1890;6;1302;1;3;1;0;5100;2023-06-05;255000,00
3247;187862;Residential;3530351100;2114 N 2ND ST;;6;2910;Multiple Residential Bldgs;Aluminum/Vinyl;2,0;1885;16;3678;4;7;4;0;7550;2023-08-25;405000,00
3248;187924;Residential;3530481100;220 E BROWN ST;;6;2910;Res O/S A & 1/2;Wood;1;1905;5;1588;1;3;2;0;6035;2023-03-15;404000,00
3249;187945;Residential;3530516000;114 E BROWN ST;;6;2910;Duplex O/S;Aluminum/Vinyl;2,0;1890;12;2724;2;6;2;0;2200;2023-06-27;145000,00
3250;188053;Residential;3530763000;1819 N HUBBARD ST;;6;2910;Multiple Residential Bldgs;Wood;2,0;1890;13;2292;3;6;3;0;3525;2023-11-13;275000,00
3251;188059;Residential;3530769110;214 E VINE ST;;6;2910;Cottage;Wood;1,5;1880;4;1120;1;1;2;0;5500;2023-10-12;314000,00
3252;188071;Residential;3530783000;1824-1826 N 1ST ST;;6;2910;Multiple Residential Bldgs;Aluminum/Vinyl;2,0;1900;20;4631;3;10;5;0;4530;2023-05-01;350000,00
3253;188119;Residential;3530873300;1833 N VEL R PHILLIPS AV;;6;2970;Colonial;Fiber Cement/Hardiplank;2,0;2005;9;2886;1;3;2;1;7763;2023-04-14;500000,00
3254;188120;Residential;3530873400;1827 N VEL R PHILLIPS AV;;6;2970;Colonial;Fiber Cement/Hardiplank;2,0;2007;7;2685;1;4;2;1;7763;2023-05-26;570000,00
3255;188121;Residential;3530873500;1821 N VEL R PHILLIPS AV;;6;2970;Colonial;Fiber Cement/Hardiplank;2,0;2005;7;2880;1;3;2;1;7763;2023-12-06;550000,00
3256;188150;Residential;3530913000;423-425 W VINE ST;;6;2970;Dplx Bungalow;Brick;2,0;1929;10;2112;2;4;2;0;1890;2023-03-16;280000,00
3257;188173;Residential;3530977100;1750 N PALMER ST;;6;2910;Res O/S 2sty +;Brick;2,0;1872;6;1800;1;3;3;0;3666;2023-01-13;382000,00
3258;188191;Residential;3531175000;421 W LLOYD ST;;6;2970;Colonial;Aluminum/Vinyl;2,0;1984;7;2066;1;3;2;1;12100;2023-07-06;387000,00
3259;188263;Condominium;3531399000;234 E RESERVOIR AV, Unit 212;COBBLERS LOFTS;6;5945;Mid Rise 4-12 Stories;;1;1917;3;852;1;1;1;0;0;2023-05-15;210000,00
3260;188291;Condominium;3531427000;234 E RESERVOIR AV, Unit 505;COBBLERS LOFTS;6;5945;Mid Rise 4-12 Stories;;1;1917;3;700;1;1;1;0;0;2023-07-18;205852,00
3261;188331;Condominium;3531497000;1846 N VEL R PHILLIPS AV, Unit 401;RESERVOIR STREET LOFTS;6;5933;Mid Rise 4-12 Stories;;1;1898;5;1964;1;2;2;0;1;2023-05-09;415000,00
3262;188332;Condominium;3531498000;1846 N VEL R PHILLIPS AV, Unit 402;RESERVOIR STREET LOFTS;6;5933;Mid Rise 4-12 Stories;;1;1898;4;1964;1;1;2;0;1;2023-12-28;481000,00
3263;188352;Condominium;3531535000;1924 N HUBBARD ST, Unit 208;SHOEWORKS LOFTS;6;5971;Mid Rise 4-12 Stories;;1;1945;4;1006;1;1;1;0;0;2023-05-31;250000,00
3264;188355;Condominium;3531538000;1924 N HUBBARD ST, Unit 211;SHOEWORKS LOFTS;6;5971;Mid Rise 4-12 Stories;;1;1945;5;1910;1;2;2;0;0;2023-01-31;390000,00
3265;188362;Condominium;3531545000;1924 N HUBBARD ST, Unit 218;SHOEWORKS LOFTS;6;5971;Mid Rise 4-12 Stories;;1;1945;4;1006;1;1;1;0;0;2023-11-17;245000,00
3266;188368;Condominium;3531551000;1924 N HUBBARD ST, Unit 305;SHOEWORKS LOFTS;6;5971;Mid Rise 4-12 Stories;;1;1945;5;1238;1;2;2;0;0;2023-02-13;313000,00
3267;188371;Condominium;3531554000;1924 N HUBBARD ST, Unit 312;SHOEWORKS LOFTS;6;5971;Mid Rise 4-12 Stories;;1;1945;3;914;1;1;1;0;0;2023-06-09;212000,00
3268;188388;Condominium;3531571000;1924 N HUBBARD ST, Unit 417;SHOEWORKS LOFTS;6;5971;Mid Rise 4-12 Stories;;1;1945;5;1436;1;2;2;0;0;2023-02-02;305000,00
3269;188398;Condominium;3531581000;1924 N HUBBARD ST, Unit 514;SHOEWORKS LOFTS;6;5971;Mid Rise 4-12 Stories;;1;1945;3;914;1;1;1;0;0;2023-10-12;237500,00
3270;188419;Residential;3531633000;225 E LLOYD ST;;6;2910;Colonial;Fiber Cement/Hardiplank;2,0;2017;7;1716;1;3;3;1;2745;2023-10-13;514000,00
3271;188420;Residential;3531634000;231 E LLOYD ST;;6;2910;Contemporary;Fiber Cement/Hardiplank;2,0;2018;7;2247;1;3;3;1;2745;2023-03-17;520000,00
3272;188421;Residential;3531643000;1839 N DR WILLIAM FINLAYSON ST;;6;2970;Colonial;Aluminum/Vinyl;2,0;2004;8;2366;1;3;2;1;6300;2023-03-24;425000,00
3273;188429;Condominium;3531682000;2118 N PALMER ST, Unit 2118;2116 N PALMER CONDOMINIUMS;6;5724;Condo Townhouse;;2,0;1992;6;1360;1;3;1;1;0;2023-09-26;262500,00
3274;188432;Condominium;3531693000;1912 N 2ND ST, Unit 103;RESERVOIR CT AT BREWERS HILL;6;5726;Low Rise 1-3 Stories;;1;2005;4;1456;1;2;2;0;0;2023-08-28;352000,00
3275;188434;Condominium;3531695000;126 W RESERVOIR AV, Unit 105;RESERVOIR CT AT BREWERS HILL;6;5726;Low Rise 1-3 Stories;;2,0;2005;6;2684;1;3;3;1;0;2023-03-09;413000,00
3276;188445;Condominium;3531741100;203 W LLOYD ST, Unit 203;BENCHMARK CONDOMINIUMS;6;5923;Condo Duplex;;1;1892;4;960;1;1;1;0;0;2023-09-25;147000,00
3277;188462;Condominium;3531841000;314 W VINE ST, Unit 1;DREAMLAND LOFT CONDOMINIUM;6;5897;Low Rise 1-3 Stories;;1;1898;5;1087;1;2;1;0;0;2023-04-12;178000,00
3278;188469;Condominium;3531848000;314 W VINE ST, Unit 8;DREAMLAND LOFT CONDOMINIUM;6;5897;Low Rise 1-3 Stories;;1;1898;4;895;1;1;1;0;0;2023-11-02;150000,00
3279;188497;Residential;3531941000;1919-1921 N 2ND ST;;6;2910;Res O/S 2sty +;Wood;2,0;1899;6;1368;1;3;2;0;7054;2023-04-03;338000,00
3280;265006;Residential;3531971000;114 W LLOYD ST;;6;2910;Res O/S A & 1/2;Wood;1,5;1892;8;1691;1;3;3;0;2931;2023-06-02;506000,00
3281;265114;Residential;3531982000;113 W LLOYD ST;;6;2910;;;0,0;0;NULL;NULL;0;NULL;0;0;3682;2023-02-27;62500,00
3282;188513;Residential;3540012100;2216-2218 N BOOTH ST;;6;2890;Duplex O/S;Aluminum/Vinyl;2,0;1900;13;2858;2;6;3;0;5600;2023-06-16;265000,00
3283;188514;Lg Apartment;3540014000;2210 N BOOTH ST;;6;6760;AP1 (Conventional Apt with 4-6 Units);Brick;2,0;1928;NULL;5567;5;NULL;0;0;5600;2023-02-20;545000,00
3284;188526;Lg Apartment;3540028000;514 E GARFIELD AV;;6;6760;AP1 (Conventional Apt with 4-6 Units);Fiber Cement/Hardiplank;2,0;1884;NULL;2292;4;NULL;0;0;2700;2023-09-27;300000,00
3285;188535;Residential;3540038000;2236-2238 N HOLTON ST;;6;2920;Duplex O/S;Asphalt/Other;2,0;1905;12;2786;2;6;2;0;3690;2023-09-14;219000,00
3286;188610;Residential;3540147000;2131 N BOOTH ST;;6;2890;Res O/S 2sty +;Wood;2,0;1898;8;1660;1;4;1;1;3690;2023-05-31;294000,00
3287;188628;Residential;3540171000;2130 N BOOTH ST;;6;2890;Res O/S 2sty +;Asphalt/Other;2,0;1885;8;1720;1;6;2;0;5600;2023-09-13;300000,00
3288;188630;Residential;3540173000;2116 N BOOTH ST;;6;2890;Triplex;Aluminum/Vinyl;2,0;1880;11;2377;3;5;3;0;4200;2023-11-29;174900,00
3289;188638;Residential;3540181000;2044-2046 N BOOTH ST;;6;2890;Duplex O/S;Aluminum/Vinyl;2,0;1880;8;2904;2;3;2;1;4200;2023-10-11;435000,00
3290;188640;Residential;3540183000;2038 N BOOTH ST;;6;2890;Res O/S A & 1/2;Aluminum/Vinyl;1;1900;6;1320;1;3;1;1;4200;2023-06-01;230000,00
3291;188657;Residential;3540203000;2001 N BOOTH ST;;6;2890;Contemporary;Masonry/Frame;3;2003;6;2082;1;3;2;0;5498;2023-04-14;750000,00
3292;188728;Residential;3540502100;2239 N HUMBOLDT AV;;6;3330;Res O/S A & 1/2;Aluminum/Vinyl;1,5;1900;5;1352;1;3;1;1;3900;2023-02-27;175000,00
3293;188736;Residential;3540517000;2230 N WEIL ST;;6;2890;Res O/S A & 1/2;Aluminum/Vinyl;1,5;1900;6;1495;1;4;2;0;3600;2023-07-20;301000,00
3294;188805;Residential;3540659000;923 E LAND PL;;3;3240;Cottage;Wood;1;1885;5;1166;1;2;1;0;2500;2023-09-11;254000,00
3295;188806;Residential;3540660000;919 E LAND PL;;3;3240;Cottage;Stucco;1;1898;8;1545;1;2;1;0;2500;2023-09-25;186500,00
3296;188848;Residential;3540704000;1758 N ASTOR ST;;3;3240;Duplex O/S;Aluminum/Vinyl;1,5;1890;8;1398;2;4;2;0;2145;2023-12-01;320000,00
3297;188853;Lg Apartment;3540709000;1022-1024 E PEARSON ST;;3;6750;AP1 (Conventional Apt with 4-6 Units);Brick;2,0;1890;NULL;4418;4;NULL;0;0;5000;2023-01-31;625000,00
3298;188923;Residential;3540795000;1703-1705 N ASTOR ST;;3;3240;Duplex O/S;Aluminum/Vinyl;2,0;1883;12;2220;2;6;2;0;2500;2023-01-06;290000,00
3299;264750;Condominium;3540989100;904 E PEARSON ST, Unit 121;WESTERN LEATHER LOFTS;3;5982;Mid Rise 4-12 Stories;;2,0;1889;4;1147;1;2;2;0;0;2023-03-03;300000,00
3300;264751;Condominium;3540992100;904 E PEARSON ST, Unit 124;WESTERN LEATHER LOFTS;3;5982;Mid Rise 4-12 Stories;;2,0;1889;4;900;1;2;1;1;0;2023-10-04;252000,00
3301;189005;Condominium;3541017000;904 E PEARSON ST, Unit 404;WESTERN LEATHER LOFTS;3;5982;Mid Rise 4-12 Stories;;1;1889;4;1677;1;2;2;0;0;2023-11-02;444900,00
3302;189022;Condominium;3541067000;1888 N WATER ST, Unit 107;HIGH BRIDGE CONDOS;3;5958;Mid Rise 4-12 Stories;;2,0;2001;4;1496;1;2;2;1;1;2023-03-20;325000,00
3303;189023;Condominium;3541068000;1888 N WATER ST, Unit 108;HIGH BRIDGE CONDOS;3;5958;Mid Rise 4-12 Stories;;2,0;2001;4;1496;1;2;2;1;1;2023-09-28;337000,00
3304;189042;Condominium;3541087000;1888 N WATER ST, Unit 609;HIGH BRIDGE CONDOS;3;5958;Mid Rise 4-12 Stories;;2,0;2001;4;1310;1;2;2;1;1;2023-06-29;439000,00
3305;189050;Condominium;3541098000;1809 N COMMERCE ST, Unit 202;COMMERCE BLUFF ONE;6;5938;Low Rise 1-3 Stories;;1;2001;4;1388;1;2;2;0;0;2023-07-25;396000,00
3306;189066;Condominium;3541131000;1975 N RIVERWALK WA, Unit 11;BEERLINE RIVER HOMES;6;5939;Condo Townhouse;;3;2001;5;2541;1;2;2;0;0;2023-01-12;750000,00
3307;189082;Condominium;3541147000;2009 N RIVERWALK WA, Unit 27;BEERLINE RIVER HOMES;6;5939;Condo Townhouse;;3;2002;5;2237;1;2;2;0;0;2023-02-23;558620,00
3308;189088;Condominium;3541153000;2031 N RIVERWALK WA, Unit 33;BEERLINE RIVER HOMES;6;5939;Condo Townhouse;;3;2002;5;2237;1;2;2;1;0;2023-10-05;535000,00
3309;189092;Condominium;3541157000;2022 N COMMERCE ST, Unit 37;BEERLINE RIVER HOMES;6;5939;Condo Townhouse;;3;2002;4;1381;1;2;1;1;0;2023-08-04;390000,00
